"age","group","sex","raw"
11.1186,11.5,1,189
11.8998,11.5,1,140
11.4893,11.5,2,153
11.7018,11.5,2,161
11.834,11.5,1,149
11.3334,11.5,2,181
11.6362,11.5,2,164
11.0265,11.5,2,201
11.7455,11.5,1,211
11.3415,11.5,2,184
11.1333,11.5,2,197
11.1419,11.5,1,185
11.1145,11.5,1,153
11.5307,11.5,1,183
11.9332,11.5,1,187
11.9167,11.5,1,135
11.7949,11.5,1,170
11.8262,11.5,2,187
11.4622,11.5,2,182
11.1597,11.5,2,178
11.3624,11.5,2,176
11.988,11.5,1,207
11.6919,11.5,1,192
11.6425,11.5,1,178
11.8067,11.5,2,136
11.1608,11.5,1,194
11.7796,11.5,2,194
11.9552,11.5,2,183
11.9882,11.5,1,193
11.3882,11.5,1,205
11.1636,11.5,2,186
11.8661,11.5,1,192
11.7193,11.5,1,204
11.6333,11.5,2,168
11.6362,11.5,2,164
11.3143,11.5,2,198
11.7904,11.5,1,178
11.7058,11.5,2,150
11.4319,11.5,2,173
11.5986,11.5,1,185
11.443,11.5,1,196
11.7438,11.5,1,186
11.5986,11.5,1,185
11.8716,11.5,2,193
11.0241,11.5,1,175
11.5141,11.5,1,190
11.9467,11.5,2,192
11.8289,11.5,2,192
11.4375,11.5,1,196
11.3086,11.5,1,196
11.5922,11.5,2,185
11.744,11.5,1,185
11.8341,11.5,1,184
11.1223,11.5,1,191
11.8455,11.5,1,188
11.1443,11.5,1,192
11.1444,11.5,2,165
11.3185,11.5,2,181
11.4455,11.5,1,171
11.1307,11.5,2,201
11.7929,11.5,1,190
11.4319,11.5,2,173
11.8344,11.5,2,199
11.0787,11.5,1,191
11.5414,11.5,2,199
11.6123,11.5,2,188
11.9601,11.5,2,150
11.4763,11.5,1,188
11.714,11.5,1,182
11.4472,11.5,1,182
11.7958,11.5,2,182
11.4763,11.5,1,188
11.5128,11.5,2,190
11.1185,11.5,2,160
11.7958,11.5,2,202
11.2981,11.5,1,169
11.8012,11.5,1,201
11.6128,11.5,1,154
11.8287,11.5,1,186
11.3415,11.5,1,191
11.0543,11.5,1,188
11.8344,11.5,2,199
11.7,11.5,2,185
11.2126,11.5,2,186
11.4485,11.5,2,172
11.7958,11.5,2,202
11.7108,11.5,1,142
11.6333,11.5,2,168
11.1223,11.5,1,191
11.5441,11.5,2,179
11.1333,11.5,1,150
11.2047,11.5,2,198
11.7929,11.5,1,190
11.5278,11.5,2,159
11.6919,11.5,1,192
11.3773,11.5,1,203
11.3174,11.5,1,193
11.7674,11.5,1,200
11.1241,11.5,1,175
11.9563,11.5,2,198
11.1142,11.5,2,179
11.1498,11.5,2,185
11.9619,11.5,1,204
11.5797,11.5,1,196
11.6773,11.5,1,180
11.6919,11.5,1,192
11.8067,11.5,2,136
11.9684,11.5,1,182
11.1281,11.5,1,195
11.4937,11.5,1,193
11.5993,11.5,2,189
11.158,11.5,2,193
11.2839,11.5,1,195
11.9181,11.5,1,160
11.725,11.5,2,44
11.481,11.5,1,192
11.6016,11.5,2,183
11.5275,11.5,1,183
11.6415,11.5,1,188
11.4455,11.5,1,171
11.9191,11.5,1,177
11.0543,11.5,1,188
11.1241,11.5,1,175
11.103,11.5,2,190
11.5576,11.5,1,209
11.0583,11.5,2,163
11.6935,11.5,1,185
11.8524,11.5,1,167
11.4731,11.5,2,183
11.2677,11.5,1,151
11.4973,11.5,1,181
11.2731,11.5,1,178
11.3387,11.5,2,186
11.1898,11.5,2,183
11.0759,11.5,1,187
11.2949,11.5,1,185
11.158,11.5,2,145
11.4481,11.5,1,181
11.8369,11.5,2,189
11.6919,11.5,1,192
11.4047,11.5,1,184
11.1142,11.5,1,178
11.7963,11.5,1,165
11.834,11.5,1,149
11.9191,11.5,1,177
11.4472,11.5,1,182
11.9221,11.5,2,177
11.74,11.5,1,202
11.9466,11.5,2,208
11.1963,11.5,1,204
11.3523,11.5,2,189
11.2788,11.5,1,175
11.0666,11.5,1,186
11.7058,11.5,2,150
11.2673,11.5,1,138
11.1362,11.5,1,185
11.1419,11.5,1,185
11.0694,11.5,2,192
11.2172,11.5,2,140
11.2375,11.5,2,176
11.6425,11.5,1,178
11.6205,11.5,2,200
11.9552,11.5,2,183
11.3277,11.5,2,195
11.8413,11.5,1,205
11.5658,11.5,1,188
11.8287,11.5,1,186
11.3059,11.5,2,170
11.481,11.5,1,192
11.22,11.5,2,198
11.2131,11.5,1,160
11.1857,11.5,1,198
11.0897,11.5,1,179
11.725,11.5,2,44
11.725,11.5,2,44
11.5165,11.5,1,193
11.836,11.5,2,151
11.9713,11.5,1,194
11.8332,11.5,2,128
11.8948,11.5,2,177
11.2733,11.5,1,172
11.4481,11.5,2,197
11.9524,11.5,2,150
11.744,11.5,2,197
11.3553,11.5,1,192
11.9661,11.5,1,170
11.158,11.5,2,145
11.3774,11.5,1,190
11.9932,11.5,1,195
11.6844,11.5,1,183
11.0896,11.5,2,177
11.951,11.5,1,168
11.0456,11.5,1,186
11.4731,11.5,2,183
11.5361,11.5,1,195
11.728,11.5,2,150
11.2927,11.5,2,168
11.6425,11.5,1,178
11.1934,11.5,1,174
11.9027,11.5,1,183
11.3169,11.5,2,192
11.6223,11.5,1,181
11.4404,11.5,2,182
11.1333,11.5,1,150
11.2541,11.5,2,189
11.3185,11.5,2,181
11.5058,11.5,2,183
11.6636,11.5,2,173
11.3021,11.5,1,179
11.4017,11.5,2,183
11.8312,11.5,2,177
11.9683,11.5,2,186
11.7292,11.5,1,166
11.7929,11.5,1,190
11.7796,11.5,2,169
11.5247,11.5,1,160
11.1991,11.5,2,203
11.9273,11.5,1,187
11.242,11.5,1,186
11.5089,11.5,1,161
11.4763,11.5,1,188
11.6128,11.5,1,154
11.3169,11.5,2,192
11.5058,11.5,2,183
11.4362,11.5,1,181
11.8861,11.5,2,182
11.6333,11.5,2,168
11.7876,11.5,2,200
11.2601,11.5,2,175
11.61,11.5,2,169
11.1063,11.5,2,188
11.8235,11.5,1,192
11.2839,11.5,1,195
11.8673,11.5,2,206
11.22,11.5,2,198
11.377,11.5,2,164
11.6744,11.5,1,185
11.7876,11.5,2,200
11.3361,11.5,1,188
11.4678,11.5,2,147
11.5,11.5,1,87
11.7,11.5,2,185
11.1223,11.5,1,191
11.2185,11.5,1,192
11.0624,11.5,1,185
11.1692,11.5,2,175
11.7685,11.5,2,189
11.3303,11.5,2,174
11.1963,11.5,1,204
11.7961,11.5,2,139
11.3773,11.5,1,203
11.988,11.5,1,207
11.2008,11.5,2,169
11.4731,11.5,2,194
11.7346,11.5,1,186
11.7346,11.5,1,186
11.4671,11.5,2,194
11.0787,11.5,1,191
11.3088,11.5,1,181
11.1963,11.5,1,204
11.9606,11.5,1,134
11.744,11.5,2,197
11.8524,11.5,1,167
11.7847,11.5,2,188
11.8769,11.5,1,138
11.2729,11.5,1,188
11.5058,11.5,2,183
11.1361,11.5,1,203
11.9985,11.5,2,191
11.2349,11.5,1,179
11.3104,11.5,1,166
11.4731,11.5,2,194
11.3882,11.5,1,205
11.907,11.5,1,190
11.2601,11.5,2,175
11.7346,11.5,1,186
11.7,11.5,2,185
11.0694,11.5,2,192
11.6754,11.5,1,196
11.9985,11.5,2,191
11.1226,11.5,2,146
11.7108,11.5,1,142
11.9414,11.5,2,190
11.5089,11.5,1,161
11.6635,11.5,1,130
11.7413,11.5,1,190
11.7674,11.5,1,200
11.9712,11.5,2,181
11.3158,11.5,1,159
11.6021,11.5,2,201
11.1692,11.5,2,175
11.2047,11.5,2,198
11.1362,11.5,1,185
11.0896,11.5,2,177
11.5676,11.5,1,192
11.0456,11.5,1,186
11.692,11.5,2,179
11.0896,11.5,2,184
11.3158,11.5,1,159
11.1145,11.5,1,153
11.9958,11.5,1,173
11.0543,11.5,1,188
11.1281,11.5,1,195
11.733,11.5,2,180
11.6348,11.5,1,207
11.1526,11.5,1,177
11.4647,11.5,2,176
11.4676,11.5,2,198
11.2541,11.5,2,189
11.6844,11.5,1,183
11.6367,11.5,2,189
11.4566,11.5,1,191
11.2127,11.5,2,188
11.8415,11.5,2,195
11.4909,11.5,1,210
11.3612,11.5,2,182
11.9466,11.5,2,208
11.2677,11.5,1,151
11.1828,11.5,2,178
11.721,11.5,2,156
11.7374,11.5,1,179
11.8094,11.5,2,183
11.9331,11.5,2,169
11.3277,11.5,2,195
11.5649,11.5,2,112
11.6553,11.5,2,160
11.5075,11.5,2,142
11.6204,11.5,1,183
11.9221,11.5,2,177
11.9524,11.5,2,150
11.2155,11.5,1,153
11.6644,11.5,1,182
11.5658,11.5,1,197
11.7565,11.5,2,186
11.5007,11.5,2,190
11.1033,11.5,1,197
11.9083,11.5,2,191
11.9083,11.5,2,191
11.1857,11.5,1,198
11.8397,11.5,2,168
11.1142,11.5,2,179
11.5141,11.5,1,190
11.2159,11.5,2,190
11.2079,11.5,2,199
11.6648,11.5,2,144
11.8998,11.5,1,140
11.7629,11.5,2,175
11.432,11.5,2,197
11.7812,11.5,1,189
11.3174,11.5,1,193
11.6844,11.5,1,183
11.1142,11.5,1,178
12.4903,12.5,2,193
12.2503,12.5,2,198
12.6773,12.5,2,195
12.0588,12.5,1,190
12.7941,12.5,1,189
12.0861,12.5,2,205
12.4109,12.5,1,172
12.3192,12.5,1,170
12.1628,12.5,1,188
12.1026,12.5,1,209
12.9914,12.5,1,201
12.9378,12.5,1,181
12.0068,12.5,2,139
12.7842,12.5,2,195
12.3927,12.5,2,192
12.389,12.5,2,208
12.9184,12.5,1,146
12.6861,12.5,2,171
12.8143,12.5,1,152
12.7731,12.5,2,184
12.8967,12.5,1,193
12.0915,12.5,1,204
12.368,12.5,2,200
12.0151,12.5,2,175
12.3206,12.5,1,192
12.5369,12.5,1,175
12.2451,12.5,1,161
12.7614,12.5,1,189
12.5575,12.5,2,191
12.4806,12.5,1,171
12.1603,12.5,1,176
12.8418,12.5,2,191
12.1221,12.5,1,150
12.0862,12.5,1,186
12.6527,12.5,2,201
12.7614,12.5,1,189
12.2645,12.5,1,184
12.4985,12.5,1,167
12.0643,12.5,1,189
12.0069,12.5,2,204
12.4548,12.5,2,184
12.1766,12.5,2,191
12.1687,12.5,2,187
12.5409,12.5,1,159
12.6091,12.5,2,172
12.133,12.5,2,176
12.0085,12.5,1,198
12.0085,12.5,1,198
12.0562,12.5,1,186
12.0003,12.5,1,197
12.1837,12.5,1,207
12.6803,12.5,2,208
12.8297,12.5,2,178
12.1162,12.5,2,198
12.5058,12.5,1,187
12.1,12.5,1,184
12.2727,12.5,1,197
12.0232,12.5,1,192
12.8626,12.5,2,186
12.233,12.5,1,199
12.9378,12.5,1,181
12.1628,12.5,1,188
12.6286,12.5,2,188
12.0082,12.5,1,211
12.9488,12.5,2,178
12.274,12.5,1,201
12.6174,12.5,2,203
12.2727,12.5,1,197
12.0724,12.5,2,194
12.274,12.5,1,201
12.4794,12.5,1,176
12.4192,12.5,1,147
12.6063,12.5,1,160
12.1491,12.5,1,169
12.9996,12.5,1,196
12.1491,12.5,1,169
12.8968,12.5,1,127
12.6203,12.5,1,193
12.0233,12.5,2,178
12.2187,12.5,2,188
12.081,12.5,1,145
12.0589,12.5,2,180
12.9101,12.5,2,196
12.4943,12.5,2,192
12.8065,12.5,1,201
12.5752,12.5,2,187
12.3136,12.5,1,149
12.5202,12.5,2,121
12.6245,12.5,2,196
12.8036,12.5,1,174
12.3206,12.5,1,181
12.8091,12.5,1,207
12.65,12.5,2,177
12.5245,12.5,2,178
12.1189,12.5,1,199
12.953,12.5,1,201
12.9339,12.5,1,197
12.5616,12.5,1,199
12.1,12.5,1,184
12.5373,12.5,1,193
12.3807,12.5,1,190
12.7625,12.5,2,182
12.3954,12.5,2,202
12.6585,12.5,1,193
12.1877,12.5,2,189
12.9886,12.5,2,139
12.5245,12.5,2,178
12.1125,12.5,1,178
12.2968,12.5,1,208
12.2531,12.5,1,171
12.8557,12.5,2,182
12.538,12.5,2,193
12.8728,12.5,2,172
12.4055,12.5,2,199
12.3685,12.5,1,199
12.4548,12.5,2,187
12.296,12.5,2,202
12.5616,12.5,1,199
12.1026,12.5,1,209
12.0068,12.5,2,139
12.5409,12.5,1,159
12.5767,12.5,1,184
12.9953,12.5,1,192
12.7531,12.5,2,177
12.9517,12.5,1,164
12.463,12.5,1,187
12.7159,12.5,2,198
12.8325,12.5,2,198
12.9189,12.5,1,203
12.6887,12.5,1,147
12.4916,12.5,2,175
12.5533,12.5,1,162
12.5409,12.5,1,159
12.108,12.5,2,150
12.2121,12.5,1,144
12.0769,12.5,2,185
12.3326,12.5,1,162
12.6504,12.5,1,122
12.0643,12.5,1,189
12.1903,12.5,2,182
12.9859,12.5,2,171
12.4996,12.5,2,190
12.7448,12.5,2,179
12.6312,12.5,2,191
12.6846,12.5,2,190
12.2262,12.5,2,198
12.5368,12.5,2,187
12.6855,12.5,2,194
12.7379,12.5,2,177
12.3625,12.5,2,200
12.2794,12.5,1,180
12.5626,12.5,1,93
12.0808,12.5,1,207
12.9101,12.5,2,196
12.0003,12.5,1,197
12.1055,12.5,2,211
12.7068,12.5,2,179
12.2712,12.5,1,167
12.5162,12.5,2,185
12.9914,12.5,2,130
12.6245,12.5,2,196
12.7678,12.5,2,169
12.7325,12.5,1,131
12.8091,12.5,1,207
12.715,12.5,2,179
12.3353,12.5,2,187
12.9184,12.5,1,146
12.8033,12.5,1,188
12.5464,12.5,1,126
12.0068,12.5,1,168
12.0797,12.5,2,191
12.1901,12.5,1,160
12.6174,12.5,1,191
12.8334,12.5,1,189
12.8571,12.5,1,189
12.1656,12.5,1,192
12.3807,12.5,1,190
12.9777,12.5,2,199
12.2507,12.5,1,146
12.6942,12.5,1,174
12.9953,12.5,1,192
12.2232,12.5,2,191
12.0961,12.5,2,194
12.765,12.5,2,181
12.3013,12.5,2,178
12.1162,12.5,2,198
12.6175,12.5,1,168
12.7448,12.5,2,179
12.63,12.5,2,166
12.0916,12.5,2,202
12.9203,12.5,2,175
12.7515,12.5,1,195
12.0177,12.5,2,193
12.3736,12.5,1,176
12.7129,12.5,2,146
12.1849,12.5,2,142
12.1028,12.5,2,188
12.8557,12.5,2,182
12.2503,12.5,2,198
12.1219,12.5,1,189
12.7265,12.5,1,202
12.4368,12.5,2,165
12.4092,12.5,1,167
12.2712,12.5,1,167
12.5052,12.5,1,199
12.5464,12.5,1,126
12.1381,12.5,2,138
12.2187,12.5,2,188
12.263,12.5,2,186
12.6175,12.5,1,168
12.1628,12.5,1,205
12.6846,12.5,2,190
12.2012,12.5,1,157
12.516,12.5,1,169
12.2038,12.5,1,174
12.0589,12.5,2,180
12.4259,12.5,2,153
12.6723,12.5,2,150
12.4958,12.5,2,163
12.5615,12.5,1,183
12.0205,12.5,2,157
12.6692,12.5,2,175
12.1535,12.5,1,190
12.3326,12.5,1,162
12.5463,12.5,2,166
12.5288,12.5,1,200
12.0366,12.5,1,182
12.16,12.5,1,182
12.0946,12.5,1,197
12.3051,12.5,2,187
12.9938,12.5,1,193
12.7485,12.5,2,209
12.5517,12.5,2,194
12.1603,12.5,1,176
12.2727,12.5,1,197
12.1821,12.5,2,178
12.3326,12.5,1,162
12.9366,12.5,2,196
12.9844,12.5,2,185
12.2187,12.5,2,188
12.953,12.5,1,201
12.2012,12.5,1,157
12.6502,12.5,2,181
12.1189,12.5,1,199
12.9624,12.5,1,169
12.5463,12.5,2,166
12.3261,12.5,1,176
12.2138,12.5,2,198
12.765,12.5,2,197
12.2727,12.5,1,197
12.5162,12.5,2,185
12.3081,12.5,2,181
12.4082,12.5,1,182
12.1645,12.5,2,205
12.0424,12.5,2,182
12.5373,12.5,1,193
12.0178,12.5,1,183
12.3837,12.5,2,136
12.4119,12.5,2,212
12.037,12.5,1,168
12.8626,12.5,2,186
12.8143,12.5,1,152
12.5656,12.5,1,198
12.4119,12.5,2,212
12.8033,12.5,1,202
12.0643,12.5,1,189
12.3628,12.5,2,210
12.6856,12.5,1,194
12.0562,12.5,1,186
12.2645,12.5,1,184
12.1026,12.5,2,190
12.5901,12.5,2,180
12.9869,12.5,1,185
12.5845,12.5,1,195
12.6585,12.5,1,193
12.3878,12.5,2,194
12.5202,12.5,2,121
12.0178,12.5,1,183
12.1491,12.5,1,169
12.6174,12.5,2,203
12.368,12.5,2,200
12.6856,12.5,1,194
12.4916,12.5,2,175
12.6803,12.5,2,208
12.7614,12.5,1,189
12.9435,12.5,1,173
12.9419,12.5,1,205
12.4245,12.5,2,155
12.1877,12.5,2,189
12.7614,12.5,1,189
12.6063,12.5,1,160
12.8583,12.5,2,210
12.9787,12.5,2,192
12.3111,12.5,2,181
12.5616,12.5,1,199
12.4712,12.5,1,193
12.0988,12.5,2,183
12.6312,12.5,2,191
12.6353,12.5,2,188
12.4548,12.5,2,184
12.6174,12.5,1,191
12.1026,12.5,2,190
12.5533,12.5,1,162
12.4055,12.5,2,199
12.3315,12.5,2,182
12.3111,12.5,2,181
12.1215,12.5,1,198
12.6723,12.5,2,150
12.4338,12.5,1,144
12.8735,12.5,2,196
12.4943,12.5,2,192
12.1933,12.5,1,176
12.8499,12.5,2,197
12.2713,12.5,1,194
12.2095,12.5,1,129
12.7068,12.5,2,179
12.9101,12.5,2,196
12.7257,12.5,1,201
12.0232,12.5,1,192
12.63,12.5,1,160
12.8884,12.5,2,182
12.0082,12.5,1,211
12.4039,12.5,2,162
12.3807,12.5,1,190
12.1219,12.5,1,189
12.3315,12.5,2,182
12.003,12.5,2,194
12.1326,12.5,2,193
12.5752,12.5,2,153
12.5575,12.5,2,191
12.2138,12.5,2,198
12.0961,12.5,2,194
12.3326,12.5,1,162
12.04,12.5,2,181
12.0068,12.5,1,187
12.7159,12.5,2,198
12.3206,12.5,1,192
12.6286,12.5,2,188
12.9022,12.5,2,173
12.715,12.5,2,179
12.1877,12.5,2,189
12.7834,12.5,1,200
12.6884,12.5,1,186
12.1135,12.5,2,106
12.6528,12.5,1,195
12.3818,12.5,1,200
12.3837,12.5,2,136
12.0808,12.5,1,207
12.5616,12.5,1,199
12.8884,12.5,2,182
12.037,12.5,1,168
12.1901,12.5,1,160
12.8799,12.5,2,211
12.5599,12.5,2,187
12.2999,12.5,1,168
12.3837,12.5,2,136
12.2945,12.5,1,174
12.2204,12.5,2,185
12.3054,12.5,2,170
12.1754,12.5,2,161
12.6546,12.5,2,196
12.3111,12.5,2,181
12.5369,12.5,1,175
12.263,12.5,2,186
12.0808,12.5,1,207
12.8198,12.5,1,160
12.6286,12.5,2,188
12.7448,12.5,2,179
12.003,12.5,2,194
12.2832,12.5,1,164
12.4,12.5,2,169
12.1628,12.5,1,188
12.2038,12.5,1,180
12.1837,12.5,1,207
12.2531,12.5,1,171
12.0602,12.5,1,196
12.2329,12.5,1,205
12.6175,12.5,1,168
12.9201,12.5,1,199
12.4192,12.5,1,147
12.8201,12.5,2,188
12.6121,12.5,2,193
12.3205,12.5,1,202
12.4916,12.5,2,175
12.7486,12.5,2,205
12.4493,12.5,1,200
12.3068,12.5,1,191
12.2509,12.5,2,190
12.6858,12.5,2,172
12.7485,12.5,2,209
12.1837,12.5,1,207
12.63,12.5,1,160
12.5533,12.5,1,162
12.0427,12.5,2,151
12.6245,12.5,2,196
12.0915,12.5,2,190
12.3618,12.5,1,172
12.5708,12.5,2,188
12.9914,12.5,2,130
12.6748,12.5,2,163
13.1036,13.5,1,165
13.3594,13.5,2,201
13.8768,13.5,1,207
13.5127,13.5,2,186
13.0282,13.5,2,162
13.1841,13.5,2,176
13.0499,13.5,1,156
13.7563,13.5,2,195
13.3866,13.5,2,183
13.5127,13.5,2,186
13.7124,13.5,1,201
13.4391,13.5,1,208
13.8019,13.5,2,205
13.3866,13.5,2,183
13.9974,13.5,2,199
13.5727,13.5,1,169
13.3319,13.5,1,190
13.1456,13.5,2,207
13.9465,13.5,1,148
13.8456,13.5,2,165
13.7617,13.5,2,143
13.9465,13.5,1,148
13.5555,13.5,2,207
13.4715,13.5,1,200
13.5456,13.5,1,197
13.9151,13.5,1,190
13.8028,13.5,1,138
13.5254,13.5,2,210
13.4414,13.5,1,196
13.8986,13.5,2,203
13.5375,13.5,2,181
13.127,13.5,2,82
13.0881,13.5,2,189
13.5555,13.5,2,207
13.55,13.5,2,200
13.0308,13.5,1,190
13.9643,13.5,1,201
13.94,13.5,2,191
13.4021,13.5,2,176
13.2688,13.5,1,173
13.7617,13.5,2,143
13.2196,13.5,1,136
13.0899,13.5,2,182
13.4769,13.5,1,175
13.1514,13.5,1,208
13.7045,13.5,2,190
13.4336,13.5,1,205
13.6034,13.5,1,89
13.6413,13.5,2,193
13.2992,13.5,2,193
13.4021,13.5,2,176
13.6441,13.5,2,207
13.1408,13.5,2,175
13.2965,13.5,2,166
13.6306,13.5,2,202
13.7307,13.5,2,205
13.8083,13.5,2,184
13.313,13.5,1,212
13.9452,13.5,2,196
13.2308,13.5,1,213
13.1157,13.5,1,174
13.1528,13.5,1,142
13.2581,13.5,2,191
13.3592,13.5,2,190
13.6224,13.5,2,199
13.9264,13.5,2,195
13.4185,13.5,2,179
13.0417,13.5,1,192
13.0215,13.5,2,202
13.0199,13.5,2,195
13.5125,13.5,2,204
13.8191,13.5,1,137
13.9643,13.5,1,201
13.7582,13.5,1,202
13.9014,13.5,2,206
13.9643,13.5,1,201
13.822,13.5,1,178
13.0995,13.5,2,206
13.0856,13.5,2,150
13.0734,13.5,1,191
13.592,13.5,1,196
13.5127,13.5,2,186
13.7225,13.5,2,206
13.9069,13.5,2,186
13.4007,13.5,1,202
13.0417,13.5,1,192
13.3545,13.5,1,193
13.0324,13.5,2,191
13.8456,13.5,2,165
13.1051,13.5,1,191
13.655,13.5,1,188
13.1528,13.5,1,142
13.9233,13.5,2,194
13.5974,13.5,2,180
13.154,13.5,1,211
13.0691,13.5,2,191
13.0857,13.5,2,129
13.2663,13.5,1,139
13.8126,13.5,2,167
13.1432,13.5,2,189
13.6797,13.5,1,197
13.7045,13.5,2,190
13.9442,13.5,1,203
13.1461,13.5,2,210
13.9675,13.5,1,204
13.5252,13.5,2,174
13.7332,13.5,1,158
13.0078,13.5,1,191
13.9465,13.5,1,148
13.3992,13.5,2,177
13.9233,13.5,2,194
13.8412,13.5,2,194
13.1064,13.5,1,182
13.0215,13.5,2,202
13.9643,13.5,1,201
13.6224,13.5,2,199
13.4168,13.5,2,199
13.3583,13.5,2,136
13.0845,13.5,2,165
13.5592,13.5,1,204
13.7691,13.5,1,201
13.6823,13.5,2,180
13.0991,13.5,1,215
13.2308,13.5,1,213
13.0297,13.5,2,181
13.3813,13.5,2,208
13.8275,13.5,2,144
13.5047,13.5,2,189
13.6799,13.5,2,206
13.9428,13.5,1,166
13.4431,13.5,2,164
13.7369,13.5,1,208
13.5254,13.5,2,210
13.6823,13.5,2,180
13.9919,13.5,2,211
13.5993,13.5,2,211
13.5482,13.5,1,180
13.0911,13.5,1,193
13.0255,13.5,1,174
13.9096,13.5,1,191
13.5483,13.5,2,193
13.3789,13.5,1,187
13.1885,13.5,1,203
13.937,13.5,1,201
13.0991,13.5,1,215
13.2992,13.5,2,193
13.0415,13.5,2,214
13.3581,13.5,1,175
13.0845,13.5,2,165
13.2689,13.5,1,151
13.7098,13.5,2,172
13.2281,13.5,2,174
13.5125,13.5,2,204
13.9014,13.5,2,206
13.4745,13.5,2,198
13.5455,13.5,1,169
13.5897,13.5,1,183
13.2691,13.5,2,204
13.9397,13.5,1,205
13.3592,13.5,2,190
13.937,13.5,1,201
13.5963,13.5,1,207
13.1191,13.5,2,193
13.1431,13.5,2,207
13.0363,13.5,1,185
13.4555,13.5,2,201
13.2308,13.5,1,213
13.2936,13.5,1,211
13.6878,13.5,1,170
13.3992,13.5,2,177
13.7891,13.5,1,186
13.4715,13.5,1,200
13.6185,13.5,1,210
13.3583,13.5,2,136
13.3757,13.5,1,196
13.4665,13.5,2,191
13.5854,13.5,1,208
13.4745,13.5,2,198
13.7305,13.5,2,174
13.9921,13.5,2,202
13.7866,13.5,2,191
13.5938,13.5,2,207
13.2798,13.5,2,213
13.2746,13.5,1,208
13.8456,13.5,2,165
13.2021,13.5,2,185
13.031,13.5,2,191
13.2555,13.5,2,206
13.2581,13.5,1,207
13.5344,13.5,2,197
13.9233,13.5,2,194
13.8001,13.5,1,161
13.455,13.5,2,198
13.5483,13.5,2,193
13.027,13.5,2,198
13.5254,13.5,2,210
13.5263,13.5,1,188
13.3241,13.5,2,194
13.6632,13.5,1,199
13.3263,13.5,1,178
13.2735,13.5,1,154
13.5346,13.5,2,192
13.7154,13.5,2,210
13.313,13.5,1,212
13.8001,13.5,1,161
13.3731,13.5,2,206
13.1131,13.5,2,167
13.2735,13.5,1,154
13.9675,13.5,1,204
13.4473,13.5,2,186
13.146,13.5,1,188
13.3594,13.5,2,201
13.0571,13.5,2,197
13.5962,13.5,1,201
13.0871,13.5,1,174
13.4868,13.5,2,196
13.1774,13.5,2,166
13.0407,13.5,1,199
13.3923,13.5,2,196
13.0857,13.5,2,129
13.0078,13.5,1,191
13.7866,13.5,2,191
13.8275,13.5,2,144
13.8768,13.5,1,207
13.9852,13.5,1,204
13.858,13.5,2,172
13.5125,13.5,2,204
13.194,13.5,1,204
13.1431,13.5,2,207
13.844,13.5,2,164
13.9387,13.5,2,193
13.2691,13.5,2,204
13.4991,13.5,1,189
13.1461,13.5,2,210
13.5252,13.5,2,174
13.398,13.5,1,203
13.3145,13.5,1,200
13.6513,13.5,2,204
13.8028,13.5,2,204
13.715,13.5,1,199
13.9921,13.5,2,202
13.0199,13.5,2,195
13.9643,13.5,1,201
13.1596,13.5,1,204
13.4391,13.5,1,208
13.9263,13.5,1,206
13.6951,13.5,2,199
13.1338,13.5,2,140
13.0078,13.5,1,191
13.9921,13.5,2,202
13.0882,13.5,1,184
13.1156,13.5,1,198
13.9455,13.5,1,214
13.4745,13.5,2,198
13.1844,13.5,1,203
13.3866,13.5,2,183
13.1155,13.5,2,178
13.2581,13.5,1,207
13.9014,13.5,2,206
13.5484,13.5,1,192
13.4322,13.5,2,179
13.3828,13.5,2,188
13.7124,13.5,1,201
13.4519,13.5,2,202
13.1501,13.5,2,190
13.5962,13.5,1,201
13.8083,13.5,2,203
13.2992,13.5,2,193
13.7582,13.5,1,202
13.5499,13.5,2,179
13.2281,13.5,2,174
13.0911,13.5,1,180
13.0363,13.5,1,185
13.7837,13.5,2,170
13.4555,13.5,2,201
13.4555,13.5,2,201
13.1774,13.5,2,166
13.684,13.5,2,198
13.0857,13.5,2,180
13.7617,13.5,2,143
13.0064,13.5,2,182
13.7017,13.5,1,200
13.5344,13.5,2,197
13.1338,13.5,1,200
13.9182,13.5,1,189
13.0105,13.5,2,186
13.8684,13.5,2,202
13.127,13.5,2,82
13.5252,13.5,2,174
13.8114,13.5,1,205
13.0667,13.5,2,190
13.5691,13.5,1,188
13.6007,13.5,1,195
13.0899,13.5,2,182
13.4431,13.5,2,164
13.7223,13.5,1,175
13.0544,13.5,2,187
13.2936,13.5,2,185
13.1911,13.5,2,206
13.0078,13.5,1,191
13.0854,13.5,2,153
13.9675,13.5,1,204
13.384,13.5,1,153
13.4542,13.5,1,200
13.2308,13.5,1,213
13.1064,13.5,1,200
13.647,13.5,2,212
13.1528,13.5,1,142
13.9151,13.5,1,190
13.2444,13.5,1,193
13.2936,13.5,2,185
13.0407,13.5,1,199
13.4665,13.5,2,191
13.0667,13.5,2,190
13.5691,13.5,1,188
13.0105,13.5,2,186
13.3619,13.5,1,201
13.3293,13.5,2,186
13.2663,13.5,1,139
13.9675,13.5,1,204
13.9561,13.5,2,180
13.5455,13.5,1,169
13.9264,13.5,2,195
13.6224,13.5,2,199
13.6306,13.5,2,202
13.2689,13.5,2,201
13.127,13.5,2,82
13.0105,13.5,2,186
13.7362,13.5,2,202
13.822,13.5,1,190
13.8702,13.5,1,182
